transaction_id,account_id,transaction_ts,posting_date,currency,amount,merchant_id,merchant_name,category,country,city,payment_method,status,is_refund,reference
TXN0001112,ACC0011,2025-10-04 02:22:05,2025-10-04,USD,255.37,M001,Nordic Grocers,healthcare,GB,Edinburgh,MOBILE_PAY,FAILED,FALSE,e07c301e
TXN0000871,ACC0026,not_a_date,2025-09-01,EUR,297.00,M009,MegaMart,salary,DK,Copenhagen,CARD,BOOKED,0,1704b408
TXN0000489,ACC0038,2025-08-15 02:21:04,2025-08-16,USD,-261.27,M003,StreamFlix,transit,NO,Bergen,CASH,PENDING,1,f7e93e42
TXN0000218,ACC0049,2025/11/08 08:57,2025-11-08,DKK,239.16,M003,StreamFlix,flight,SE,Malmo,CARD,BOOKED,FALSE,7ccf84d0
TXN0000061,ACC0029,2025-11-13 11:41:22,2025-11-14,SEK,476.49,M006,City Transit,mat,SE,Malmo,CASH,FAILED,0,e1427bbc
TXN0000602,ACC0026,2025-09-13 00:04:18,2025-09-15,DKK,122.87,M007,SkyFly,taxi,DE,Munich,CASH,PENDING,0,4bd63982
TXN0001111,ACC0020,2025-06-28 11:58:54,2025-06-29,EUR,122.24,M007,SkyFly,power,SE,Malmo,CARD,PENDING,FALSE,120ca9d3
TXN0001148,ACC0020,2025-06-13 21:06:59,2025-06-15,EUR,392.03,M002,Cafe Central,utilities,NO,Trondheim,CARD,FAILED,FALSE,30a70f25
TXN0001028,ACC0045,2025-08-30 08:38:45,2025-08-30,NOK,457.48,M003,StreamFlix,GROCERY,DK,Aarhus,BANK_TRANSFER,FAILED,0,1b262cc1
TXN0000937,ACC0039,2025-11-28 08:09:38,2025-11-28,NOK,436.05,,Nordic Grocers,books,SE,Malmo,CASH,BOOKED,FALSE,389fde94
TXN0001036,ACC0040,27-10-2025 03:27:04,2025-10-27,DKK,247.15,M005,BookBarn,restaurang,SE,Stockholm,BANK_TRANSFER,BOOKED,FALSE,e165401e
TXN0000637,ACC0046,2025-11-27 21:12:26,2025-11-29,GBP,281.90,M007,SkyFly,fees,NO,Oslo,MOBILE_PAY,PENDING,FALSE,4c41a42e
TXN0001123,ACC0039,not_a_date,2025/10/03,USD,383.84,M003,StreamFlix,streaming,DK,Aarhus,CASH,BOOKED,FALSE,d3329771
TXN0000941,ACC0027,2025-06-27 20:10:17,2025-06-29,USD,149.29,M004,PowerCo,utilities,GB,Edinburgh,BANK_TRANSFER,FAILED,FALSE,f5a09574
TXN0000339,ACC0043,2025-06-01 00:47:51,2025/06/01,NOK,344.59,M005,BookBarn,Other,DK,Odense,CASH,FAILED,0,17164964
TXN0000215,ACC0037,2025/12/11 11:09,2025-12-11,USD,72.76,M007,SkyFly,Groceries,SE,Malmo,CASH,BOOKED,0,8e227f29
TXN0000716,ACC0009,2025-11-14 23:39:16,2025-11-15,EUR,14.24,M008,,mat,SE,Malmo,BANK_TRANSFER,PENDING,0,a1104f54
TXN0000560,ACC0039,2025-06-30 22:08:04,2025-06-30,EUR,427.99,M009,MegaMart,hotel,NO,Oslo,BANK_TRANSFER,BOOKED,FALSE,01c451f4
TXN0000534,ACC0007,2025-08-19 20:10:27,2025-08-21,USD,109.97,M004,PowerCo,hotel,GB,London,BANK_TRANSFER,FAILED,FALSE,
TXN0000844,ACC0049,2025-11-14 09:01:15,2025-11-14,EUR,236.56,M008,HealthPlus,entertainment,NO,Oslo,MOBILE_PAY,FAILED,FALSE,3455ddf8
TXN0000066,ACC0040,2025-06-12 18:17:06,2025-06-14,DKK,233.29,M005,BookBarn,healthcare,DK,Aarhus,CARD,BOOKED,FALSE,4aabc4b3
TXN0000853,ACC0048,2025/09/23 15:47,2025-09-25,EUR,285.80,M006,City Transit,restaurang,NO,Oslo,BANK_TRANSFER,BOOKED,FALSE,17ce0497
TXN0000517,ACC0039,2025-12-10 03:24:11,2025-12-12,EUR,133.03,M006,City Transit,shopping,DE,Berlin,BANK_TRANSFER,BOOKED,FALSE,a18e2a14
TXN0000241,ACC0025,2025-10-23 19:02:17,2025-10-24,GBP,418.08,M009,MegaMart,fee,GB,Manchester,MOBILE_PAY,FAILED,0,469fa2c2
TXN0000889,ACC0017,2025-11-30 15:08:36,2025-11-30,GBP,177.74,M009,MegaMart,income,DE,Berlin,CARD,PENDING,FALSE,458982f9
TXN0001046,ACC0050,2025-08-05 00:12:56,2025-08-06,NOK,-99.87,M009,MegaMart,mat,SE,Malmo,CARD,PENDING,1,02a7e7bc
TXN0000365,ACC0037,2025-12-12 21:47:24,2025-12-12,EUR,408.65,M005,BookBarn,transport,NO,Bergen,BANK_TRANSFER,PENDING,0,acc51bd6
TXN0000105,ACC0005,2025-08-28 21:56:22,2025-08-30,SEK,305.94,M006,City Transit,health,NO,Trondheim,BANK_TRANSFER,BOOKED,0,b64de623
TXN0000192,ACC0025,2025-12-22 14:07:24,2025-12-22,EUR,-117.12,M010,GadgetHub,grocery,SE,Gothenburg,CASH,BOOKED,1,3af256e0
TXN0000115,ACC0004,2025-08-26 07:52:32,2025-08-27,DKK,63.02,M002,Cafe Central,restaurant,SE,Stockholm,MOBILE_PAY,BOOKED,FALSE,15dcf0cd
TXN0000182,ACC0002,2025-10-25 17:03:42,2025-10-25,SEK,434.10,M008,HealthPlus,Other,NO,Trondheim,CASH,PENDING,FALSE,524e98be
TXN0000338,ACC0034,2025-12-27 07:40:27,2025-12-29,EUR,-327.01,M002,Cafe Central,uber,SE,Malmo,CASH,BOOKED,1,81239b5d
TXN0000610,ACC0007,2025/08/08 03:51,2025/08/09,USD,311.35,M001,Nordic Grocers,uber,GB,Edinburgh,MOBILE_PAY,PENDING,0,8913790e
TXN0000416,ACC0009,2025-06-06 21:31:10,2025/06/08,SEK,63.90,M004,PowerCo,healthcare,SE,Malmo,CASH,FAILED,0,a85ee0e0
TXN0000740,ACC0017,2025-12-30 05:25:07,2025-12-30,GBP,-320.63,M008,HealthPlus,Dining,DE,Munich,BANK_TRANSFER,PENDING,1,e4f4a254
TXN0000258,ACC0048,2025/09/25 14:46,2025-09-26,SEK,97.57,M004,PowerCo,Electronics,NO,Bergen,BANK_TRANSFER,PENDING,0,9efdd165
TXN0001064,ACC0019,2025-12-29 21:21:43,2025-12-31,SEK,398.33,M005,BookBarn,power,SE,Stockholm,BANK_TRANSFER,PENDING,FALSE,de932c1a
TXN0000238,ACC0019,25-11-2025 01:32:35,2025/11/27,DKK,186.10,M009,MegaMart,transit,NO,Oslo,CASH,FAILED,FALSE,1ab4be59
TXN0001168,ACC0043,2025/08/25 12:35,2025-08-25,NOK,262.43,M009,MegaMart,taxi,NO,Trondheim,CARD,BOOKED,FALSE,4efc4da5
TXN0000228,ACC0014,2025-07-26 13:40:31,2025-07-28,EUR,97.57,M003,StreamFlix,uber,GB,Edinburgh,CASH,PENDING,0,3b7e6816
TXN0001181,ACC0008,2025-07-12 19:45:57,2025-07-14,EUR,118.29,M002,Cafe Central,healthcare,DE,Munich,BANK_TRANSFER,BOOKED,0,cf192f20
TXN0000170,ACC0034,2025-11-12 08:17:05,2025-11-14,USD,-190.96,M007,SkyFly,fees,SE,Malmo,CASH,FAILED,1,b85878fa
TXN0000656,ACC0019,2025-06-20 01:41:02,2025-06-22,EUR,497.84,M003,StreamFlix,internet,DE,Munich,CASH,FAILED,0,0285d406
TXN0000623,ACC0045,2025-12-29 12:01:28,2025-12-30,SEK,189.31,M008,HealthPlus,Other,NO,Bergen,BANK_TRANSFER,BOOKED,0,557ba52c
TXN0001077,ACC0022,2025-06-12 14:20:55,2025-06-13,DKK,458.69,,HealthPlus,uber,SE,Stockholm,BANK_TRANSFER,BOOKED,0,
TXN0000288,ACC0010,2025-11-11 19:03:35,2025/11/12,EUR,283.75,M003,StreamFlix,cafe,DE,Hamburg,CARD,PENDING,FALSE,cf44eee4
TXN0000867,ACC0013,2025-11-29 22:00:59,2025-11-29,NOK,489.57,M001,Nordic Grocers,Other,SE,Malmo,MOBILE_PAY,BOOKED,0,2972264c
TXN0000690,ACC0017,2025-10-08 01:10:07,2025-10-09,DKK,170.02,M010,GadgetHub,restaurant,GB,Manchester,CASH,PENDING,0,d1c8d1de
TXN0001053,ACC0026,2025-09-07 20:41:35,2025-09-08,DKK,269.13,M008,HealthPlus,travel,DK,Aarhus,CASH,BOOKED,0,b0bf9fb3
TXN0000661,ACC0040,2025-10-25 03:30:22,2025-10-25,NOK,72.89,M007,,books,NO,Oslo,BANK_TRANSFER,FAILED,FALSE,b7d84078
TXN0000815,ACC0033,2025-07-09 05:44:09,2025-07-10,DKK,218.70,M001,Nordic Grocers,fees,NO,Oslo,CARD,BOOKED,FALSE,b8dee41b
TXN0001157,ACC0025,2025-09-09 03:56:35,2025-09-09,SEK,120.70,M007,SkyFly,internet,GB,Manchester,CASH,BOOKED,0,7edcec3c
TXN0000047,ACC0028,2025-07-14 01:34:03,2025-07-16,NOK,165.40,M005,BookBarn,mat,SE,Stockholm,BANK_TRANSFER,BOOKED,FALSE,
TXN0000246,ACC0012,2025-09-27 07:51:47,2025-09-27,DKK,-379.15,M003,StreamFlix,internet,NO,Oslo,CARD,BOOKED,1,
TXN0001141,ACC0020,2025-06-16 02:58:37,2025-06-18,GBP,246.98,M002,Cafe Central,fees,GB,London,BANK_TRANSFER,PENDING,0,c5466a90
TXN0000800,ACC0006,2025-07-19 13:57:19,2025/07/20,DKK,485.38,M006,,salary,DK,Copenhagen,CASH,PENDING,0,54ed79c0
TXN0000332,ACC0017,2025-07-15 22:18:31,2025-07-15,DKK,156.78,M010,GadgetHub,cafe,DE,Hamburg,CASH,PENDING,0,6cdab473
TXN0000162,ACC0003,2025-12-23 18:14:52,2025-12-24,GBP,130.39,M006,City Transit,Dining,GB,London,BANK_TRANSFER,BOOKED,FALSE,
TXN0001080,ACC0024,2025-09-14 11:24:41,2025-09-15,NOK,390.40,M003,StreamFlix,mat,DK,Aarhus,MOBILE_PAY,PENDING,0,ce88517c
TXN0000042,ACC0034,2025-07-15 03:17:17,2025-07-16,USD,32.29,M009,MegaMart,power,DE,Berlin,CASH,PENDING,0,cd3fe22a
TXN0000516,ACC0031,2025-10-26 07:58:56,2025-10-26,USD,90.26,M008,HealthPlus,GROCERY,GB,Edinburgh,CASH,BOOKED,0,c436a92b
TXN0000220,ACC0005,2025-06-05 15:29:18,2025-06-07,GBP,475.34,M006,City Transit,utilities,SE,Stockholm,CARD,FAILED,0,324c5358
TXN0000634,ACC0002,23-07-2025 20:46:46,2025/07/23,SEK,400.06,M003,StreamFlix,power,DE,Munich,CARD,BOOKED,0,260aaf16
TXN0001107,ACC0020,2025-10-21 12:36:23,2025-10-21,SEK,5.19,M009,MegaMart,health,DE,Berlin,CARD,FAILED,FALSE,8e2334ac
TXN0000521,ACC0017,2025/07/26 21:10,2025/07/28,DKK,110.69,M002,Cafe Central,uber,DK,Copenhagen,CASH,FAILED,FALSE,b7089521
TXN0001197,ACC0034,30-11-2025 01:00:32,2025/12/02,NOK,466.65,M005,BookBarn,grocery,GB,Edinburgh,CARD,PENDING,FALSE,c2371eb9
TXN0000621,ACC0014,2025/09/06 03:20,2025-09-07,SEK,439.33,M003,StreamFlix,Other,DE,Berlin,CARD,BOOKED,0,5368d5af
TXN0000045,ACC0043,2025-12-05 06:19:51,2025-12-05,NOK,16.42,M006,City Transit,power,GB,Edinburgh,CARD,FAILED,FALSE,9ab054c2
TXN0000364,ACC0016,2025-06-30 22:18:02,2025-07-01,EUR,57.41,M008,HealthPlus,books,GB,Manchester,MOBILE_PAY,FAILED,FALSE,1550cde8
TXN0000271,ACC0042,2025-09-18 21:19:21,2025-09-18,NOK,143.90,M010,GadgetHub,uber,NO,Bergen,BANK_TRANSFER,BOOKED,FALSE,439fd94b
TXN0000252,ACC0025,2025-10-05 23:26:59,2025-10-07,SEK,476.39,M009,MegaMart,utilities,DK,Odense,CASH,FAILED,0,
TXN0000281,ACC0007,2025-08-04 20:59:03,2025/08/04,EUR,220.68,M005,BookBarn,Other,SE,Stockholm,CASH,BOOKED,0,07fa9528
TXN0001044,ACC0046,22-09-2025 01:33:08,2025-09-23,EUR,179.09,M007,SkyFly,cafe,DE,Munich,CASH,PENDING,FALSE,bd93ced7
TXN0000243,ACC0008,2025-09-20 17:27:22,2025/09/21,DKK,314.74,M004,,Other,SE,Malmo,MOBILE_PAY,FAILED,FALSE,3b08514a
TXN0001086,ACC0034,2025/06/17 16:53,2025/06/19,SEK,284.68,M004,PowerCo,GROCERY,DK,Copenhagen,MOBILE_PAY,BOOKED,0,
TXN0000765,ACC0046,2025-10-03 18:04:13,2025-10-03,DKK,225.42,M005,BookBarn,transport,DK,Copenhagen,CASH,PENDING,0,11b928ee
TXN0000542,ACC0014,2025/08/12 02:58,2025-08-14,USD,153.29,M008,HealthPlus,flight,GB,London,CASH,PENDING,0,f1f1fab0
TXN0000608,ACC0026,2025-12-23 18:55:08,2025-12-23,GBP,170.17,M004,PowerCo,internet,DE,Munich,CARD,BOOKED,FALSE,8194d1b0
TXN0000093,ACC0039,2025-08-18 00:04:17,2025/08/18,USD,296.93,M005,BookBarn,entertainment,DK,Aarhus,MOBILE_PAY,PENDING,0,0e6e92df
TXN0000747,ACC0040,2025-12-17 18:17:42,2025-12-19,SEK,409.82,M004,PowerCo,Groceries,SE,Gothenburg,BANK_TRANSFER,FAILED,0,4352b93b
TXN0000461,ACC0026,2025-09-21 00:09:20,2025-09-22,DKK,300.58,M003,StreamFlix,income,GB,Manchester,CARD,FAILED,0,0a75f2b0
TXN0000311,ACC0005,2025-12-25 13:48:47,2025-12-26,NOK,94.97,M008,HealthPlus,taxi,SE,Malmo,CARD,FAILED,0,c96792e1
TXN0001178,ACC0048,2025-08-07 03:17:18,2025-08-08,DKK,292.33,M001,Nordic Grocers,restaurang,DE,Berlin,BANK_TRANSFER,PENDING,FALSE,09f82474
TXN0000454,ACC0001,09-10-2025 22:08:45,2025-10-11,EUR,184.82,M009,MegaMart,fees,GB,London,CARD,BOOKED,FALSE,b8da9085
TXN0000196,ACC0046,2025-10-24 05:33:15,2025-10-25,EUR,-433.83,M003,StreamFlix,grocery,DK,Aarhus,BANK_TRANSFER,BOOKED,1,ae7dc1ca
TXN0000567,ACC0034,2025-07-31 10:16:53,2025-08-02,DKK,250.44,M005,BookBarn,entertainment,NO,Oslo,CASH,PENDING,FALSE,c1983477
TXN0000090,ACC0036,2025-10-24 19:13:59,2025-10-26,GBP,370.35,M002,Cafe Central,entertainment,SE,Stockholm,MOBILE_PAY,FAILED,0,3209eb83
TXN0001067,ACC0050,2025-10-21 22:32:30,2025-10-23,EUR,459.30,,GadgetHub,hotel,GB,London,CASH,BOOKED,FALSE,6b305291
TXN0000448,ACC0027,2025-12-02 15:56:35,2025/12/04,EUR,366.02,M006,City Transit,uber,SE,Gothenburg,MOBILE_PAY,FAILED,FALSE,78bafc91
TXN0000399,ACC0023,2025/09/05 14:19,2025-09-07,GBP,126.51,M002,Cafe Central,books,NO,Trondheim,CASH,FAILED,0,69929e5c
TXN0000999,ACC0048,2025/09/20 06:19,2025-09-20,EUR,103.99,M004,PowerCo,Electronics,GB,London,MOBILE_PAY,PENDING,FALSE,932ed395
TXN0000676,ACC0042,2025-10-03 11:15:47,2025-10-05,NOK,442.63,M008,HealthPlus,streaming,DE,Munich,MOBILE_PAY,FAILED,0,19af4f38
TXN0000990,ACC0006,2025/12/20 11:12,2025-12-20,EUR,242.85,M007,SkyFly,restaurang,SE,Malmo,BANK_TRANSFER,FAILED,FALSE,3a0d43e4
TXN0001035,ACC0002,10-11-2025 20:38:04,2025-11-12,DKK,203.44,M007,SkyFly,mat,DE,Munich,CASH,BOOKED,0,442fbc5c
TXN0000514,ACC0027,2025-10-01 21:54:25,2025-10-03,GBP,158.02,M006,City Transit,Groceries,SE,Stockholm,CARD,BOOKED,0,64692bae
TXN0000134,ACC0044,2025-10-27 05:24:53,2025-10-28,EUR,158.08,M003,StreamFlix,fees,NO,Bergen,BANK_TRANSFER,BOOKED,0,e8655f24
TXN0000933,ACC0050,2025-12-14 01:41:24,2025/12/14,EUR,192.63,M008,HealthPlus,transit,GB,Manchester,CASH,PENDING,FALSE,
TXN0000729,ACC0022,2025-06-13 19:49:37,2025-06-13,DKK,441.60,M004,PowerCo,health,DK,Odense,BANK_TRANSFER,PENDING,0,b4c7a61b
TXN0000059,ACC0050,28-11-2025 10:35:57,2025-11-29,EUR,258.66,M002,Cafe Central,Groceries,DK,Copenhagen,BANK_TRANSFER,BOOKED,FALSE,f8169b1a
TXN0000563,ACC0016,2025-07-26 06:28:30,2025/07/26,USD,149.12,M008,HealthPlus,hotel,NO,Bergen,CARD,BOOKED,0,ecd29bf1
TXN0000452,ACC0009,2025-12-12 03:52:07,2025-12-12,SEK,91.40,M006,City Transit,transit,DK,Aarhus,MOBILE_PAY,BOOKED,FALSE,3e2b3c05
TXN0000553,ACC0001,2025-06-26 20:15:26,2025/06/27,GBP,239.23,M009,MegaMart,income,NO,Bergen,MOBILE_PAY,FAILED,0,3453b112
TXN0000240,ACC0029,2025-10-17 19:08:57,2025-10-17,EUR,487.97,M010,GadgetHub,shopping,NO,Oslo,MOBILE_PAY,FAILED,0,fa1bc4db
TXN0000706,ACC0038,2025-07-08 06:21:15,2025-07-08,SEK,430.58,M001,Nordic Grocers,restaurang,GB,Edinburgh,CARD,PENDING,0,6308782c
TXN0000850,ACC0031,22-06-2025 03:02:14,2025-06-22,USD,265.29,M001,Nordic Grocers,GROCERY,DE,Munich,CARD,PENDING,0,d599a00e
TXN0000506,ACC0043,07-10-2025 10:49:11,2025-10-08,USD,104.03,M007,SkyFly,entertainment,DE,Munich,MOBILE_PAY,FAILED,FALSE,8d0ddc86
TXN0001069,ACC0004,2025-09-26 20:29:48,2025/09/27,DKK,280.19,M007,,healthcare,DK,Odense,CASH,BOOKED,FALSE,eceed10c
TXN0000308,ACC0029,2025-08-30 19:05:04,2025-08-30,SEK,-168.21,M005,BookBarn,restaurang,DK,Copenhagen,CARD,PENDING,1,89864809
TXN0000589,ACC0037,2025-07-12 14:25:22,2025-07-13,EUR,284.84,M009,MegaMart,uber,GB,,CARD,PENDING,FALSE,
TXN0001062,ACC0043,2025-07-23 06:22:05,2025-07-23,NOK,7.69,M004,PowerCo,mat,SE,Stockholm,BANK_TRANSFER,FAILED,FALSE,
TXN0000429,ACC0031,2025-12-24 00:15:22,2025/12/24,EUR,210.96,M005,BookBarn,healthcare,DE,Hamburg,CASH,BOOKED,FALSE,7d35ea3b
TXN0001118,ACC0019,2025-10-06 05:59:25,2025-10-06,EUR,199.97,M010,GadgetHub,transport,GB,Edinburgh,CARD,FAILED,FALSE,4ba41a05
TXN0000733,ACC0041,2025-11-08 07:33:40,2025-11-09,EUR,362.32,,StreamFlix,books,DK,Odense,CASH,PENDING,0,104b3436
TXN0000956,ACC0026,2025-08-16 13:23:17,2025-08-16,NOK,252.68,M007,SkyFly,transport,NO,Oslo,CARD,FAILED,FALSE,c8666dec
TXN0000891,ACC0040,2025/09/24 20:20,2025-09-25,EUR,373.86,M009,MegaMart,Groceries,DK,Odense,BANK_TRANSFER,BOOKED,FALSE,0d2fff48
TXN0000770,ACC0046,2025-07-04 00:06:42,2025-07-05,USD,281.40,M005,BookBarn,shopping,DE,Munich,MOBILE_PAY,FAILED,0,fab43154
TXN0000359,ACC0016,2025-06-22 16:47:50,2025-06-23,SEK,-13.95,M001,Nordic Grocers,Electronics,SE,Malmo,MOBILE_PAY,BOOKED,1,4b97c3f5
TXN0000904,ACC0033,2025/08/20 21:36,2025-08-21,GBP,355.91,M006,City Transit,transit,GB,London,MOBILE_PAY,FAILED,0,2ab95775
TXN0001090,ACC0047,2025-08-18 18:09:42,2025-08-20,SEK,421.33,M001,Nordic Grocers,income,SE,Malmo,BANK_TRANSFER,PENDING,0,a819573c
TXN0000111,ACC0005,2025/11/28 14:59,2025-11-29,NOK,76.98,M008,,books,DE,Berlin,MOBILE_PAY,BOOKED,0,07b0a0c9
TXN0001104,ACC0027,2025-10-29 11:37:50,2025-10-31,EUR,4.08,M006,City Transit,health,NO,Oslo,MOBILE_PAY,PENDING,0,14791bce
TXN0001176,ACC0037,2025-07-03 05:25:08,2025-07-04,USD,471.32,M002,Cafe Central,taxi,DK,Copenhagen,CASH,BOOKED,0,52ca3252
TXN0000375,ACC0044,2025-06-06 13:56:51,2025-06-07,USD,58.46,M009,MegaMart,Other,GB,Manchester,CASH,FAILED,FALSE,db55dc9d
TXN0000678,ACC0012,2025/12/18 19:32,2025-12-18,NOK,-231.73,M004,PowerCo,cafe,SE,Stockholm,CARD,BOOKED,1,10fc3029
TXN0000866,ACC0035,2025-11-03 02:07:13,2025-11-04,DKK,142.68,M001,Nordic Grocers,grocery,NO,Bergen,CASH,BOOKED,FALSE,667ad461
TXN0000725,ACC0009,2025-06-08 01:15:53,2025/06/09,DKK,286.64,M001,Nordic Grocers,Other,SE,Stockholm,CARD,BOOKED,0,dceec1f6
TXN0001056,ACC0048,14-06-2025 16:42:06,2025-06-15,DKK,452.12,M005,BookBarn,salary,DE,Berlin,CASH,PENDING,FALSE,b7dec7b6
TXN0000300,ACC0004,2025-11-19 14:58:41,2025-11-21,SEK,227.80,M002,Cafe Central,Electronics,GB,Manchester,MOBILE_PAY,BOOKED,0,d3a0ea63
TXN0000903,ACC0041,2025/09/26 11:59,2025-09-28,GBP,476.98,M009,MegaMart,Fees,DE,Hamburg,BANK_TRANSFER,PENDING,FALSE,2d64af6f
TXN0000100,ACC0050,2025-11-25 14:32:39,2025-11-26,SEK,53.00,M010,GadgetHub,hotel,DE,Berlin,MOBILE_PAY,FAILED,FALSE,791e8b2e
TXN0000508,ACC0013,2025-07-04 14:16:01,2025-07-05,NOK,220.18,M001,Nordic Grocers,power,SE,Gothenburg,CARD,BOOKED,FALSE,166a104a
TXN0000812,ACC0025,2025-06-29 05:36:34,2025-06-29,USD,289.79,M001,Nordic Grocers,streaming,NO,Bergen,CARD,FAILED,0,9270093d
TXN0000614,ACC0012,2025-08-23 20:23:51,2025-08-25,NOK,480.09,M004,PowerCo,hotel,NO,Trondheim,CARD,PENDING,FALSE,34da04cb
TXN0000829,ACC0026,2025-08-16 22:18:47,2025-08-17,USD,451.04,M005,BookBarn,health,NO,Trondheim,CASH,FAILED,0,345ce273
TXN0001143,ACC0013,25-07-2025 05:40:13,2025-07-25,GBP,493.37,M002,Cafe Central,travel,SE,Malmo,CASH,PENDING,FALSE,
TXN0000632,ACC0003,2025-10-16 10:12:34,2025-10-17,SEK,202.29,M010,GadgetHub,transport,GB,London,BANK_TRANSFER,BOOKED,FALSE,add1adee
TXN0000893,ACC0011,2025-09-06 11:15:12,2025/09/08,SEK,78.48,M004,PowerCo,transport,DK,Odense,CARD,PENDING,FALSE,eef9debb
TXN0000833,ACC0023,2025-06-23 04:46:04,2025-06-24,DKK,350.34,M005,BookBarn,travel,DE,Hamburg,BANK_TRANSFER,FAILED,FALSE,f4c508cf
TXN0000496,ACC0043,2025-09-15 07:53:30,2025-09-15,EUR,208.43,M004,PowerCo,internet,NO,Oslo,CARD,FAILED,FALSE,6d5cc8b8
TXN0001018,ACC0002,2025-07-08 06:03:25,2025-07-10,NOK,163.45,M003,StreamFlix,hotel,DE,Munich,CASH,BOOKED,FALSE,add7fa91
TXN0001103,ACC0020,2025-10-25 14:36:57,2025-10-25,USD,309.99,M004,PowerCo,mat,SE,Stockholm,CASH,BOOKED,FALSE,0f83eda8
TXN0000646,ACC0007,2025-07-05 23:47:49,2025-07-07,DKK,66.15,M009,MegaMart,grocery,DE,Munich,BANK_TRANSFER,BOOKED,FALSE,6bbc206b
TXN0000996,ACC0042,2025-12-06 18:42:19,2025-12-06,SEK,281.19,M006,City Transit,Dining,SE,Gothenburg,MOBILE_PAY,BOOKED,FALSE,0a356e0b
TXN0000629,ACC0044,2025-10-06 08:04:09,2025-10-07,GBP,52.91,M003,StreamFlix,taxi,DE,Berlin,BANK_TRANSFER,FAILED,FALSE,3cbb0f8c
TXN0000366,ACC0018,2025-07-13 02:22:10,2025-07-14,USD,121.69,M001,Nordic Grocers,Dining,SE,Stockholm,CASH,BOOKED,0,1f11a290
TXN0000527,ACC0025,2025-07-28 14:46:23,2025-07-28,GBP,424.19,M010,GadgetHub,shopping,SE,Gothenburg,BANK_TRANSFER,PENDING,FALSE,770abf48
TXN0000938,ACC0036,2025-06-15 03:23:25,2025-06-17,NOK,280.04,M010,GadgetHub,flight,GB,Edinburgh,CARD,FAILED,FALSE,437e87c0
TXN0000681,ACC0042,31-10-2025 14:54:28,2025/11/01,DKK,386.67,M002,Cafe Central,power,DK,Copenhagen,CASH,BOOKED,FALSE,0b6dd694
TXN0000203,ACC0013,2025-06-01 14:44:06,2025-06-02,SEK,128.70,M004,PowerCo,income,SE,Gothenburg,BANK_TRANSFER,BOOKED,FALSE,9a03aac0
TXN0001156,ACC0011,2025-08-29 04:25:58,2025-08-31,SEK,320.72,M001,Nordic Grocers,Fees,DK,Odense,MOBILE_PAY,PENDING,FALSE,dae985b4
TXN0000644,ACC0044,2025-12-12 03:04:54,2025-12-12,SEK,28.64,M003,StreamFlix,taxi,SE,Malmo,MOBILE_PAY,PENDING,0,233cc345
TXN0000585,ACC0038,2025-08-14 05:47:10,2025-08-16,EUR,68.22,M010,GadgetHub,transport,SE,Stockholm,CARD,FAILED,FALSE,30630d3a
TXN0000572,ACC0043,2025-10-05 20:13:21,2025-10-06,EUR,385.64,M001,Nordic Grocers,cafe,NO,Oslo,BANK_TRANSFER,BOOKED,FALSE,7fdd396f
TXN0000788,ACC0010,2025-07-07 01:21:33,2025-07-07,EUR,399.32,M004,PowerCo,restaurang,NO,Trondheim,CARD,FAILED,FALSE,5c065dba
TXN0000793,ACC0034,2025-10-25 08:59:38,2025-10-26,GBP,399.56,M008,HealthPlus,grocery,SE,Malmo,CARD,BOOKED,FALSE,
TXN0000459,ACC0014,2025-12-23 16:09:10,2025-12-24,GBP,279.11,M008,,taxi,DE,Hamburg,MOBILE_PAY,BOOKED,FALSE,7c4c33c6
TXN0000774,ACC0001,05-09-2025 13:18:15,2025-09-07,NOK,413.52,M008,HealthPlus,Books,DK,Copenhagen,MOBILE_PAY,BOOKED,FALSE,319a1496
TXN0000312,ACC0024,2025-12-19 09:03:56,2025/12/20,GBP,217.24,M007,SkyFly,income,GB,Edinburgh,BANK_TRANSFER,BOOKED,FALSE,f596e860
TXN0000317,ACC0004,2025/10/25 13:34,2025-10-25,EUR,398.87,M004,PowerCo,grocery,DK,Copenhagen,CARD,BOOKED,0,551d3aa6
TXN0000424,ACC0048,16-10-2025 20:26:41,2025-10-17,DKK,337.61,M007,SkyFly,transport,NO,Trondheim,CARD,BOOKED,FALSE,ae58379f
TXN0000158,ACC0017,2025-10-22 11:23:07,2025-10-24,USD,189.58,M007,SkyFly,Groceries,SE,Malmo,CASH,FAILED,0,28c7cbbf
TXN0000764,ACC0022,2025-10-14 00:46:54,2025-10-14,NOK,461.72,M001,,transport,NO,Oslo,CARD,FAILED,0,ef5d87ba
TXN0000213,ACC0004,22-10-2025 09:24:24,2025-10-22,NOK,204.20,M006,City Transit,GROCERY,NO,Bergen,MOBILE_PAY,FAILED,FALSE,65f46cbd
TXN0000926,ACC0049,2025-07-02 13:48:23,2025-07-02,USD,-46.13,M004,PowerCo,Fees,NO,Trondheim,CARD,PENDING,1,2df61282
TXN0000766,ACC0020,2025-09-13 13:32:43,2025-09-14,USD,101.32,M003,StreamFlix,Electronics,SE,Gothenburg,CASH,FAILED,FALSE,61a7f076
TXN0001011,ACC0016,2025-10-21 20:39:49,2025-10-23,GBP,307.12,M006,City Transit,cafe,DE,Hamburg,CASH,PENDING,0,39fb626e
